Loaded /home/judson/Neural-Networks-in-GNC/inverted_pendulum/training/controller_base.pth as base controller
average_normalized/cubic_mirrored/controllers/controller_498.pth saved with loss: 7.590257167816162
average_normalized/cubic_mirrored/controllers/controller_499.pth saved with loss: 7.589933395385742
average_normalized/cubic_mirrored/controllers/controller_500.pth saved with loss: 7.589593887329102
average_normalized/cubic_mirrored/controllers/controller_501.pth saved with loss: 7.589419841766357
average_normalized/cubic_mirrored/controllers/controller_502.pth saved with loss: 7.58914852142334
average_normalized/cubic_mirrored/controllers/controller_503.pth saved with loss: 7.588802337646484
average_normalized/cubic_mirrored/controllers/controller_504.pth saved with loss: 7.588551998138428
average_normalized/cubic_mirrored/controllers/controller_505.pth saved with loss: 7.5883026123046875
average_normalized/cubic_mirrored/controllers/controller_506.pth saved with loss: 7.588004112243652
average_normalized/cubic_mirrored/controllers/controller_507.pth saved with loss: 7.587777614593506
average_normalized/cubic_mirrored/controllers/controller_508.pth saved with loss: 7.587652206420898
average_normalized/cubic_mirrored/controllers/controller_509.pth saved with loss: 7.587477207183838
average_normalized/cubic_mirrored/controllers/controller_510.pth saved with loss: 7.587045669555664
average_normalized/cubic_mirrored/controllers/controller_511.pth saved with loss: 7.586855888366699
average_normalized/cubic_mirrored/controllers/controller_512.pth saved with loss: 7.5866804122924805
average_normalized/cubic_mirrored/controllers/controller_513.pth saved with loss: 7.5865559577941895
average_normalized/cubic_mirrored/controllers/controller_514.pth saved with loss: 7.586712837219238
average_normalized/cubic_mirrored/controllers/controller_515.pth saved with loss: 7.585939407348633
average_normalized/cubic_mirrored/controllers/controller_516.pth saved with loss: 7.585867881774902
average_normalized/cubic_mirrored/controllers/controller_517.pth saved with loss: 7.585750102996826
average_normalized/cubic_mirrored/controllers/controller_518.pth saved with loss: 7.58529806137085
average_normalized/cubic_mirrored/controllers/controller_519.pth saved with loss: 7.585376262664795
average_normalized/cubic_mirrored/controllers/controller_520.pth saved with loss: 7.584953784942627
average_normalized/cubic_mirrored/controllers/controller_521.pth saved with loss: 7.584730625152588
average_normalized/cubic_mirrored/controllers/controller_522.pth saved with loss: 7.584676742553711
average_normalized/cubic_mirrored/controllers/controller_523.pth saved with loss: 7.5844035148620605
average_normalized/cubic_mirrored/controllers/controller_524.pth saved with loss: 7.584521293640137
average_normalized/cubic_mirrored/controllers/controller_525.pth saved with loss: 7.583775043487549
average_normalized/cubic_mirrored/controllers/controller_526.pth saved with loss: 7.583950996398926
average_normalized/cubic_mirrored/controllers/controller_527.pth saved with loss: 7.583587169647217
average_normalized/cubic_mirrored/controllers/controller_528.pth saved with loss: 7.58319091796875
average_normalized/cubic_mirrored/controllers/controller_529.pth saved with loss: 7.5832295417785645
average_normalized/cubic_mirrored/controllers/controller_530.pth saved with loss: 7.582763671875
average_normalized/cubic_mirrored/controllers/controller_531.pth saved with loss: 7.582638263702393
average_normalized/cubic_mirrored/controllers/controller_532.pth saved with loss: 7.5826191902160645
average_normalized/cubic_mirrored/controllers/controller_533.pth saved with loss: 7.58241605758667
average_normalized/cubic_mirrored/controllers/controller_534.pth saved with loss: 7.582511901855469
average_normalized/cubic_mirrored/controllers/controller_535.pth saved with loss: 7.581786155700684
average_normalized/cubic_mirrored/controllers/controller_536.pth saved with loss: 7.582014083862305
average_normalized/cubic_mirrored/controllers/controller_537.pth saved with loss: 7.581658363342285
average_normalized/cubic_mirrored/controllers/controller_538.pth saved with loss: 7.581296920776367
average_normalized/cubic_mirrored/controllers/controller_539.pth saved with loss: 7.581430435180664
average_normalized/cubic_mirrored/controllers/controller_540.pth saved with loss: 7.581021785736084
average_normalized/cubic_mirrored/controllers/controller_541.pth saved with loss: 7.580940246582031
average_normalized/cubic_mirrored/controllers/controller_542.pth saved with loss: 7.580615997314453
average_normalized/cubic_mirrored/controllers/controller_543.pth saved with loss: 7.580587863922119
average_normalized/cubic_mirrored/controllers/controller_544.pth saved with loss: 7.580375671386719
average_normalized/cubic_mirrored/controllers/controller_545.pth saved with loss: 7.580155372619629
average_normalized/cubic_mirrored/controllers/controller_546.pth saved with loss: 7.580080032348633
average_normalized/cubic_mirrored/controllers/controller_547.pth saved with loss: 7.579847812652588
average_normalized/cubic_mirrored/controllers/controller_548.pth saved with loss: 7.5798492431640625
average_normalized/cubic_mirrored/controllers/controller_549.pth saved with loss: 7.579535484313965
average_normalized/cubic_mirrored/controllers/controller_550.pth saved with loss: 7.579413890838623
average_normalized/cubic_mirrored/controllers/controller_551.pth saved with loss: 7.5793304443359375
average_normalized/cubic_mirrored/controllers/controller_552.pth saved with loss: 7.579203128814697
average_normalized/cubic_mirrored/controllers/controller_553.pth saved with loss: 7.579207420349121
average_normalized/cubic_mirrored/controllers/controller_554.pth saved with loss: 7.578774929046631
average_normalized/cubic_mirrored/controllers/controller_555.pth saved with loss: 7.578866481781006
average_normalized/cubic_mirrored/controllers/controller_556.pth saved with loss: 7.578512668609619
average_normalized/cubic_mirrored/controllers/controller_557.pth saved with loss: 7.5785369873046875
average_normalized/cubic_mirrored/controllers/controller_558.pth saved with loss: 7.57826566696167
average_normalized/cubic_mirrored/controllers/controller_559.pth saved with loss: 7.578113079071045
average_normalized/cubic_mirrored/controllers/controller_560.pth saved with loss: 7.578003406524658
average_normalized/cubic_mirrored/controllers/controller_561.pth saved with loss: 7.577737331390381
average_normalized/cubic_mirrored/controllers/controller_562.pth saved with loss: 7.577641487121582
average_normalized/cubic_mirrored/controllers/controller_563.pth saved with loss: 7.577470779418945
average_normalized/cubic_mirrored/controllers/controller_564.pth saved with loss: 7.577331066131592
average_normalized/cubic_mirrored/controllers/controller_565.pth saved with loss: 7.577192306518555
average_normalized/cubic_mirrored/controllers/controller_566.pth saved with loss: 7.577118396759033
average_normalized/cubic_mirrored/controllers/controller_567.pth saved with loss: 7.576980113983154
average_normalized/cubic_mirrored/controllers/controller_568.pth saved with loss: 7.576897144317627
average_normalized/cubic_mirrored/controllers/controller_569.pth saved with loss: 7.576825141906738
average_normalized/cubic_mirrored/controllers/controller_570.pth saved with loss: 7.576780319213867
average_normalized/cubic_mirrored/controllers/controller_571.pth saved with loss: 7.576630115509033
average_normalized/cubic_mirrored/controllers/controller_572.pth saved with loss: 7.5765767097473145
average_normalized/cubic_mirrored/controllers/controller_573.pth saved with loss: 7.576472282409668
average_normalized/cubic_mirrored/controllers/controller_574.pth saved with loss: 7.576345920562744
average_normalized/cubic_mirrored/controllers/controller_575.pth saved with loss: 7.576294898986816
average_normalized/cubic_mirrored/controllers/controller_576.pth saved with loss: 7.576165676116943
average_normalized/cubic_mirrored/controllers/controller_577.pth saved with loss: 7.5761003494262695
average_normalized/cubic_mirrored/controllers/controller_578.pth saved with loss: 7.576004981994629
average_normalized/cubic_mirrored/controllers/controller_579.pth saved with loss: 7.575981616973877
average_normalized/cubic_mirrored/controllers/controller_580.pth saved with loss: 7.57584810256958
average_normalized/cubic_mirrored/controllers/controller_581.pth saved with loss: 7.575794219970703
average_normalized/cubic_mirrored/controllers/controller_582.pth saved with loss: 7.575704574584961
average_normalized/cubic_mirrored/controllers/controller_583.pth saved with loss: 7.575632095336914
average_normalized/cubic_mirrored/controllers/controller_584.pth saved with loss: 7.575511455535889
average_normalized/cubic_mirrored/controllers/controller_585.pth saved with loss: 7.5754714012146
average_normalized/cubic_mirrored/controllers/controller_586.pth saved with loss: 7.575357913970947
average_normalized/cubic_mirrored/controllers/controller_587.pth saved with loss: 7.5753350257873535
average_normalized/cubic_mirrored/controllers/controller_588.pth saved with loss: 7.5752949714660645
average_normalized/cubic_mirrored/controllers/controller_589.pth saved with loss: 7.575118064880371
average_normalized/cubic_mirrored/controllers/controller_590.pth saved with loss: 7.5750837326049805
average_normalized/cubic_mirrored/controllers/controller_591.pth saved with loss: 7.575012683868408
average_normalized/cubic_mirrored/controllers/controller_592.pth saved with loss: 7.574862957000732
average_normalized/cubic_mirrored/controllers/controller_593.pth saved with loss: 7.574959754943848
average_normalized/cubic_mirrored/controllers/controller_594.pth saved with loss: 7.574743747711182
average_normalized/cubic_mirrored/controllers/controller_595.pth saved with loss: 7.574731349945068
average_normalized/cubic_mirrored/controllers/controller_596.pth saved with loss: 7.574684143066406
average_normalized/cubic_mirrored/controllers/controller_597.pth saved with loss: 7.574643611907959
average_normalized/cubic_mirrored/controllers/controller_598.pth saved with loss: 7.574521541595459
average_normalized/cubic_mirrored/controllers/controller_599.pth saved with loss: 7.574490070343018
average_normalized/cubic_mirrored/controllers/controller_600.pth saved with loss: 7.574408531188965
average_normalized/cubic_mirrored/controllers/controller_601.pth saved with loss: 7.574258327484131
average_normalized/cubic_mirrored/controllers/controller_602.pth saved with loss: 7.5742902755737305
average_normalized/cubic_mirrored/controllers/controller_603.pth saved with loss: 7.574120044708252
average_normalized/cubic_mirrored/controllers/controller_604.pth saved with loss: 7.574066638946533
average_normalized/cubic_mirrored/controllers/controller_605.pth saved with loss: 7.574097156524658
average_normalized/cubic_mirrored/controllers/controller_606.pth saved with loss: 7.574089527130127
average_normalized/cubic_mirrored/controllers/controller_607.pth saved with loss: 7.5740647315979
average_normalized/cubic_mirrored/controllers/controller_608.pth saved with loss: 7.573807716369629
average_normalized/cubic_mirrored/controllers/controller_609.pth saved with loss: 7.5739545822143555
average_normalized/cubic_mirrored/controllers/controller_610.pth saved with loss: 7.573722839355469
average_normalized/cubic_mirrored/controllers/controller_611.pth saved with loss: 7.573774814605713
average_normalized/cubic_mirrored/controllers/controller_612.pth saved with loss: 7.5737104415893555
average_normalized/cubic_mirrored/controllers/controller_613.pth saved with loss: 7.573556900024414
average_normalized/cubic_mirrored/controllers/controller_614.pth saved with loss: 7.573563098907471
average_normalized/cubic_mirrored/controllers/controller_615.pth saved with loss: 7.573409080505371
average_normalized/cubic_mirrored/controllers/controller_616.pth saved with loss: 7.573395729064941
average_normalized/cubic_mirrored/controllers/controller_617.pth saved with loss: 7.573386192321777
average_normalized/cubic_mirrored/controllers/controller_618.pth saved with loss: 7.573233127593994
average_normalized/cubic_mirrored/controllers/controller_619.pth saved with loss: 7.57326078414917
average_normalized/cubic_mirrored/controllers/controller_620.pth saved with loss: 7.573240280151367
average_normalized/cubic_mirrored/controllers/controller_621.pth saved with loss: 7.573143482208252
average_normalized/cubic_mirrored/controllers/controller_622.pth saved with loss: 7.573065280914307
average_normalized/cubic_mirrored/controllers/controller_623.pth saved with loss: 7.573005676269531
average_normalized/cubic_mirrored/controllers/controller_624.pth saved with loss: 7.572970390319824
average_normalized/cubic_mirrored/controllers/controller_625.pth saved with loss: 7.572876930236816
average_normalized/cubic_mirrored/controllers/controller_626.pth saved with loss: 7.57275915145874
average_normalized/cubic_mirrored/controllers/controller_627.pth saved with loss: 7.572805881500244
average_normalized/cubic_mirrored/controllers/controller_628.pth saved with loss: 7.572660446166992
average_normalized/cubic_mirrored/controllers/controller_629.pth saved with loss: 7.572709560394287
average_normalized/cubic_mirrored/controllers/controller_630.pth saved with loss: 7.572563171386719
average_normalized/cubic_mirrored/controllers/controller_631.pth saved with loss: 7.572519779205322
average_normalized/cubic_mirrored/controllers/controller_632.pth saved with loss: 7.572427749633789
average_normalized/cubic_mirrored/controllers/controller_633.pth saved with loss: 7.572350978851318
average_normalized/cubic_mirrored/controllers/controller_634.pth saved with loss: 7.572325229644775
average_normalized/cubic_mirrored/controllers/controller_635.pth saved with loss: 7.572237968444824
average_normalized/cubic_mirrored/controllers/controller_636.pth saved with loss: 7.572183132171631
average_normalized/cubic_mirrored/controllers/controller_637.pth saved with loss: 7.572178363800049
average_normalized/cubic_mirrored/controllers/controller_638.pth saved with loss: 7.572115898132324
average_normalized/cubic_mirrored/controllers/controller_639.pth saved with loss: 7.572036266326904
average_normalized/cubic_mirrored/controllers/controller_640.pth saved with loss: 7.572001934051514
average_normalized/cubic_mirrored/controllers/controller_641.pth saved with loss: 7.571937561035156
average_normalized/cubic_mirrored/controllers/controller_642.pth saved with loss: 7.571888446807861
average_normalized/cubic_mirrored/controllers/controller_643.pth saved with loss: 7.571847438812256
average_normalized/cubic_mirrored/controllers/controller_644.pth saved with loss: 7.571833610534668
average_normalized/cubic_mirrored/controllers/controller_645.pth saved with loss: 7.571778297424316
average_normalized/cubic_mirrored/controllers/controller_646.pth saved with loss: 7.571728706359863
average_normalized/cubic_mirrored/controllers/controller_647.pth saved with loss: 7.571718692779541
average_normalized/cubic_mirrored/controllers/controller_648.pth saved with loss: 7.571671962738037
average_normalized/cubic_mirrored/controllers/controller_649.pth saved with loss: 7.5716986656188965
average_normalized/cubic_mirrored/controllers/controller_650.pth saved with loss: 7.5715861320495605
average_normalized/cubic_mirrored/controllers/controller_651.pth saved with loss: 7.571573734283447
average_normalized/cubic_mirrored/controllers/controller_652.pth saved with loss: 7.571531295776367
average_normalized/cubic_mirrored/controllers/controller_653.pth saved with loss: 7.57147741317749
average_normalized/cubic_mirrored/controllers/controller_654.pth saved with loss: 7.5715718269348145
average_normalized/cubic_mirrored/controllers/controller_655.pth saved with loss: 7.571460247039795
average_normalized/cubic_mirrored/controllers/controller_656.pth saved with loss: 7.571498394012451
average_normalized/cubic_mirrored/controllers/controller_657.pth saved with loss: 7.5713982582092285
average_normalized/cubic_mirrored/controllers/controller_658.pth saved with loss: 7.571303367614746
average_normalized/cubic_mirrored/controllers/controller_659.pth saved with loss: 7.571272850036621
average_normalized/cubic_mirrored/controllers/controller_660.pth saved with loss: 7.571235179901123
average_normalized/cubic_mirrored/controllers/controller_661.pth saved with loss: 7.5712409019470215
average_normalized/cubic_mirrored/controllers/controller_662.pth saved with loss: 7.571196556091309
average_normalized/cubic_mirrored/controllers/controller_663.pth saved with loss: 7.571120738983154
average_normalized/cubic_mirrored/controllers/controller_664.pth saved with loss: 7.571152210235596
average_normalized/cubic_mirrored/controllers/controller_665.pth saved with loss: 7.571077346801758
average_normalized/cubic_mirrored/controllers/controller_666.pth saved with loss: 7.571008682250977
average_normalized/cubic_mirrored/controllers/controller_667.pth saved with loss: 7.570991516113281
average_normalized/cubic_mirrored/controllers/controller_668.pth saved with loss: 7.570977210998535
average_normalized/cubic_mirrored/controllers/controller_669.pth saved with loss: 7.570878505706787
average_normalized/cubic_mirrored/controllers/controller_670.pth saved with loss: 7.5708770751953125
average_normalized/cubic_mirrored/controllers/controller_671.pth saved with loss: 7.570835113525391
average_normalized/cubic_mirrored/controllers/controller_672.pth saved with loss: 7.570791721343994
average_normalized/cubic_mirrored/controllers/controller_673.pth saved with loss: 7.570715427398682
average_normalized/cubic_mirrored/controllers/controller_674.pth saved with loss: 7.570679187774658
average_normalized/cubic_mirrored/controllers/controller_675.pth saved with loss: 7.570708751678467
average_normalized/cubic_mirrored/controllers/controller_676.pth saved with loss: 7.570691108703613
average_normalized/cubic_mirrored/controllers/controller_677.pth saved with loss: 7.570611000061035
average_normalized/cubic_mirrored/controllers/controller_678.pth saved with loss: 7.570631980895996
average_normalized/cubic_mirrored/controllers/controller_679.pth saved with loss: 7.570559501647949
average_normalized/cubic_mirrored/controllers/controller_680.pth saved with loss: 7.570505619049072
average_normalized/cubic_mirrored/controllers/controller_681.pth saved with loss: 7.570455074310303
average_normalized/cubic_mirrored/controllers/controller_682.pth saved with loss: 7.570460319519043
average_normalized/cubic_mirrored/controllers/controller_683.pth saved with loss: 7.570505619049072
average_normalized/cubic_mirrored/controllers/controller_684.pth saved with loss: 7.570343971252441
average_normalized/cubic_mirrored/controllers/controller_685.pth saved with loss: 7.570451736450195
average_normalized/cubic_mirrored/controllers/controller_686.pth saved with loss: 7.570337295532227
average_normalized/cubic_mirrored/controllers/controller_687.pth saved with loss: 7.570301055908203
average_normalized/cubic_mirrored/controllers/controller_688.pth saved with loss: 7.570296287536621
average_normalized/cubic_mirrored/controllers/controller_689.pth saved with loss: 7.570217132568359
average_normalized/cubic_mirrored/controllers/controller_690.pth saved with loss: 7.570251941680908
average_normalized/cubic_mirrored/controllers/controller_691.pth saved with loss: 7.570205211639404
average_normalized/cubic_mirrored/controllers/controller_692.pth saved with loss: 7.570268630981445
average_normalized/cubic_mirrored/controllers/controller_693.pth saved with loss: 7.570137977600098
average_normalized/cubic_mirrored/controllers/controller_694.pth saved with loss: 7.570145606994629
average_normalized/cubic_mirrored/controllers/controller_695.pth saved with loss: 7.57017183303833
average_normalized/cubic_mirrored/controllers/controller_696.pth saved with loss: 7.570101737976074
average_normalized/cubic_mirrored/controllers/controller_697.pth saved with loss: 7.570045471191406
average_normalized/cubic_mirrored/controllers/controller_698.pth saved with loss: 7.570068836212158
average_normalized/cubic_mirrored/controllers/controller_699.pth saved with loss: 7.569939613342285
average_normalized/cubic_mirrored/controllers/controller_700.pth saved with loss: 7.570034027099609
average_normalized/cubic_mirrored/controllers/controller_701.pth saved with loss: 7.569831848144531
average_normalized/cubic_mirrored/controllers/controller_702.pth saved with loss: 7.569858551025391
average_normalized/cubic_mirrored/controllers/controller_703.pth saved with loss: 7.569788932800293
average_normalized/cubic_mirrored/controllers/controller_704.pth saved with loss: 7.569812297821045
average_normalized/cubic_mirrored/controllers/controller_705.pth saved with loss: 7.569793224334717
average_normalized/cubic_mirrored/controllers/controller_706.pth saved with loss: 7.569650650024414
average_normalized/cubic_mirrored/controllers/controller_707.pth saved with loss: 7.569765567779541
average_normalized/cubic_mirrored/controllers/controller_708.pth saved with loss: 7.569648265838623
average_normalized/cubic_mirrored/controllers/controller_709.pth saved with loss: 7.569759845733643
average_normalized/cubic_mirrored/controllers/controller_710.pth saved with loss: 7.569611549377441
average_normalized/cubic_mirrored/controllers/controller_711.pth saved with loss: 7.5696611404418945
average_normalized/cubic_mirrored/controllers/controller_712.pth saved with loss: 7.569610118865967
average_normalized/cubic_mirrored/controllers/controller_713.pth saved with loss: 7.569542407989502
average_normalized/cubic_mirrored/controllers/controller_714.pth saved with loss: 7.569549083709717
average_normalized/cubic_mirrored/controllers/controller_715.pth saved with loss: 7.569464683532715
average_normalized/cubic_mirrored/controllers/controller_716.pth saved with loss: 7.5694403648376465
average_normalized/cubic_mirrored/controllers/controller_717.pth saved with loss: 7.56958532333374
average_normalized/cubic_mirrored/controllers/controller_718.pth saved with loss: 7.56932258605957
average_normalized/cubic_mirrored/controllers/controller_719.pth saved with loss: 7.5694899559021
average_normalized/cubic_mirrored/controllers/controller_720.pth saved with loss: 7.569352149963379
average_normalized/cubic_mirrored/controllers/controller_721.pth saved with loss: 7.5693840980529785
average_normalized/cubic_mirrored/controllers/controller_722.pth saved with loss: 7.569335460662842
average_normalized/cubic_mirrored/controllers/controller_723.pth saved with loss: 7.569180488586426
average_normalized/cubic_mirrored/controllers/controller_724.pth saved with loss: 7.569316864013672
average_normalized/cubic_mirrored/controllers/controller_725.pth saved with loss: 7.569161891937256
average_normalized/cubic_mirrored/controllers/controller_726.pth saved with loss: 7.569234371185303
average_normalized/cubic_mirrored/controllers/controller_727.pth saved with loss: 7.5691022872924805
average_normalized/cubic_mirrored/controllers/controller_728.pth saved with loss: 7.569142818450928
average_normalized/cubic_mirrored/controllers/controller_729.pth saved with loss: 7.569194793701172
average_normalized/cubic_mirrored/controllers/controller_730.pth saved with loss: 7.568960189819336
average_normalized/cubic_mirrored/controllers/controller_731.pth saved with loss: 7.569079399108887
average_normalized/cubic_mirrored/controllers/controller_732.pth saved with loss: 7.568990707397461
average_normalized/cubic_mirrored/controllers/controller_733.pth saved with loss: 7.5689802169799805
average_normalized/cubic_mirrored/controllers/controller_734.pth saved with loss: 7.568914890289307
average_normalized/cubic_mirrored/controllers/controller_735.pth saved with loss: 7.568910598754883
average_normalized/cubic_mirrored/controllers/controller_736.pth saved with loss: 7.569011211395264
average_normalized/cubic_mirrored/controllers/controller_737.pth saved with loss: 7.569169044494629
average_normalized/cubic_mirrored/controllers/controller_738.pth saved with loss: 7.5688934326171875
average_normalized/cubic_mirrored/controllers/controller_739.pth saved with loss: 7.568951606750488
average_normalized/cubic_mirrored/controllers/controller_740.pth saved with loss: 7.568938255310059
average_normalized/cubic_mirrored/controllers/controller_741.pth saved with loss: 7.568818092346191
average_normalized/cubic_mirrored/controllers/controller_742.pth saved with loss: 7.568854331970215
average_normalized/cubic_mirrored/controllers/controller_743.pth saved with loss: 7.568777561187744
average_normalized/cubic_mirrored/controllers/controller_744.pth saved with loss: 7.56872034072876
average_normalized/cubic_mirrored/controllers/controller_745.pth saved with loss: 7.56865930557251
average_normalized/cubic_mirrored/controllers/controller_746.pth saved with loss: 7.5686869621276855
average_normalized/cubic_mirrored/controllers/controller_747.pth saved with loss: 7.568724632263184
average_normalized/cubic_mirrored/controllers/controller_748.pth saved with loss: 7.5685296058654785
average_normalized/cubic_mirrored/controllers/controller_749.pth saved with loss: 7.568553924560547
average_normalized/cubic_mirrored/controllers/controller_750.pth saved with loss: 7.568539142608643
average_normalized/cubic_mirrored/controllers/controller_751.pth saved with loss: 7.56845760345459
average_normalized/cubic_mirrored/controllers/controller_752.pth saved with loss: 7.568448066711426
average_normalized/cubic_mirrored/controllers/controller_753.pth saved with loss: 7.568612098693848
average_normalized/cubic_mirrored/controllers/controller_754.pth saved with loss: 7.568428993225098
average_normalized/cubic_mirrored/controllers/controller_755.pth saved with loss: 7.568462371826172
average_normalized/cubic_mirrored/controllers/controller_756.pth saved with loss: 7.568375587463379
average_normalized/cubic_mirrored/controllers/controller_757.pth saved with loss: 7.568453311920166
average_normalized/cubic_mirrored/controllers/controller_758.pth saved with loss: 7.56834077835083
average_normalized/cubic_mirrored/controllers/controller_759.pth saved with loss: 7.568322658538818
average_normalized/cubic_mirrored/controllers/controller_760.pth saved with loss: 7.568282127380371
average_normalized/cubic_mirrored/controllers/controller_761.pth saved with loss: 7.568310260772705
average_normalized/cubic_mirrored/controllers/controller_762.pth saved with loss: 7.5682373046875
average_normalized/cubic_mirrored/controllers/controller_763.pth saved with loss: 7.568224906921387
average_normalized/cubic_mirrored/controllers/controller_764.pth saved with loss: 7.56820011138916
average_normalized/cubic_mirrored/controllers/controller_765.pth saved with loss: 7.568131446838379
average_normalized/cubic_mirrored/controllers/controller_766.pth saved with loss: 7.5681328773498535
average_normalized/cubic_mirrored/controllers/controller_767.pth saved with loss: 7.568078994750977
average_normalized/cubic_mirrored/controllers/controller_768.pth saved with loss: 7.56809663772583
average_normalized/cubic_mirrored/controllers/controller_769.pth saved with loss: 7.56821870803833
average_normalized/cubic_mirrored/controllers/controller_770.pth saved with loss: 7.568111419677734
average_normalized/cubic_mirrored/controllers/controller_771.pth saved with loss: 7.568194389343262
average_normalized/cubic_mirrored/controllers/controller_772.pth saved with loss: 7.568089008331299
average_normalized/cubic_mirrored/controllers/controller_773.pth saved with loss: 7.568199634552002
average_normalized/cubic_mirrored/controllers/controller_774.pth saved with loss: 7.56797456741333
average_normalized/cubic_mirrored/controllers/controller_775.pth saved with loss: 7.568038463592529
average_normalized/cubic_mirrored/controllers/controller_776.pth saved with loss: 7.5679426193237305
average_normalized/cubic_mirrored/controllers/controller_777.pth saved with loss: 7.567877292633057
average_normalized/cubic_mirrored/controllers/controller_778.pth saved with loss: 7.567919731140137
average_normalized/cubic_mirrored/controllers/controller_779.pth saved with loss: 7.567935466766357
average_normalized/cubic_mirrored/controllers/controller_780.pth saved with loss: 7.568211555480957
average_normalized/cubic_mirrored/controllers/controller_781.pth saved with loss: 7.567910671234131
average_normalized/cubic_mirrored/controllers/controller_782.pth saved with loss: 7.567933082580566
average_normalized/cubic_mirrored/controllers/controller_783.pth saved with loss: 7.567991256713867
average_normalized/cubic_mirrored/controllers/controller_784.pth saved with loss: 7.567835330963135
average_normalized/cubic_mirrored/controllers/controller_785.pth saved with loss: 7.5678863525390625
average_normalized/cubic_mirrored/controllers/controller_786.pth saved with loss: 7.567729473114014
average_normalized/cubic_mirrored/controllers/controller_787.pth saved with loss: 7.5677385330200195
average_normalized/cubic_mirrored/controllers/controller_788.pth saved with loss: 7.5676774978637695
average_normalized/cubic_mirrored/controllers/controller_789.pth saved with loss: 7.567681789398193
average_normalized/cubic_mirrored/controllers/controller_790.pth saved with loss: 7.567567348480225
average_normalized/cubic_mirrored/controllers/controller_791.pth saved with loss: 7.567629814147949
average_normalized/cubic_mirrored/controllers/controller_792.pth saved with loss: 7.5675482749938965
average_normalized/cubic_mirrored/controllers/controller_793.pth saved with loss: 7.567572593688965
average_normalized/cubic_mirrored/controllers/controller_794.pth saved with loss: 7.567498683929443
average_normalized/cubic_mirrored/controllers/controller_795.pth saved with loss: 7.567539215087891
average_normalized/cubic_mirrored/controllers/controller_796.pth saved with loss: 7.567497730255127
average_normalized/cubic_mirrored/controllers/controller_797.pth saved with loss: 7.567449569702148
average_normalized/cubic_mirrored/controllers/controller_798.pth saved with loss: 7.567458629608154
average_normalized/cubic_mirrored/controllers/controller_799.pth saved with loss: 7.567370891571045
average_normalized/cubic_mirrored/controllers/controller_800.pth saved with loss: 7.567351341247559
average_normalized/cubic_mirrored/controllers/controller_801.pth saved with loss: 7.567323207855225
average_normalized/cubic_mirrored/controllers/controller_802.pth saved with loss: 7.567323684692383
average_normalized/cubic_mirrored/controllers/controller_803.pth saved with loss: 7.567352294921875
average_normalized/cubic_mirrored/controllers/controller_804.pth saved with loss: 7.56739616394043
average_normalized/cubic_mirrored/controllers/controller_805.pth saved with loss: 7.567421913146973
average_normalized/cubic_mirrored/controllers/controller_806.pth saved with loss: 7.5673112869262695
average_normalized/cubic_mirrored/controllers/controller_807.pth saved with loss: 7.567421913146973
average_normalized/cubic_mirrored/controllers/controller_808.pth saved with loss: 7.567348003387451
average_normalized/cubic_mirrored/controllers/controller_809.pth saved with loss: 7.5672712326049805
average_normalized/cubic_mirrored/controllers/controller_810.pth saved with loss: 7.567264080047607
average_normalized/cubic_mirrored/controllers/controller_811.pth saved with loss: 7.567215919494629
average_normalized/cubic_mirrored/controllers/controller_812.pth saved with loss: 7.5671706199646
average_normalized/cubic_mirrored/controllers/controller_813.pth saved with loss: 7.567121982574463
average_normalized/cubic_mirrored/controllers/controller_814.pth saved with loss: 7.567056655883789
average_normalized/cubic_mirrored/controllers/controller_815.pth saved with loss: 7.567091464996338
average_normalized/cubic_mirrored/controllers/controller_816.pth saved with loss: 7.567088603973389
average_normalized/cubic_mirrored/controllers/controller_817.pth saved with loss: 7.567093849182129
average_normalized/cubic_mirrored/controllers/controller_818.pth saved with loss: 7.567233562469482
average_normalized/cubic_mirrored/controllers/controller_819.pth saved with loss: 7.566967487335205
average_normalized/cubic_mirrored/controllers/controller_820.pth saved with loss: 7.5671539306640625
average_normalized/cubic_mirrored/controllers/controller_821.pth saved with loss: 7.56701135635376
average_normalized/cubic_mirrored/controllers/controller_822.pth saved with loss: 7.567060947418213
average_normalized/cubic_mirrored/controllers/controller_823.pth saved with loss: 7.566988468170166
average_normalized/cubic_mirrored/controllers/controller_824.pth saved with loss: 7.566971778869629
average_normalized/cubic_mirrored/controllers/controller_825.pth saved with loss: 7.566910743713379
average_normalized/cubic_mirrored/controllers/controller_826.pth saved with loss: 7.566969394683838
average_normalized/cubic_mirrored/controllers/controller_827.pth saved with loss: 7.566808223724365
average_normalized/cubic_mirrored/controllers/controller_828.pth saved with loss: 7.566815376281738
average_normalized/cubic_mirrored/controllers/controller_829.pth saved with loss: 7.5667853355407715
average_normalized/cubic_mirrored/controllers/controller_830.pth saved with loss: 7.566797733306885
average_normalized/cubic_mirrored/controllers/controller_831.pth saved with loss: 7.566772937774658
average_normalized/cubic_mirrored/controllers/controller_832.pth saved with loss: 7.566767692565918
average_normalized/cubic_mirrored/controllers/controller_833.pth saved with loss: 7.567044258117676
average_normalized/cubic_mirrored/controllers/controller_834.pth saved with loss: 7.566708087921143
average_normalized/cubic_mirrored/controllers/controller_835.pth saved with loss: 7.5669331550598145
average_normalized/cubic_mirrored/controllers/controller_836.pth saved with loss: 7.566706657409668
